,sentence_no,word,pos,target
37945,4363,can,MD,O
37946,4363,you,PRP,O
37947,4363,find,VB,O
37948,4363,me,PRP,O
37949,4363,a,DT,O
37950,4363,pg,JJ,B-RATING
37951,4363,sci,NN,B-GENRE
37952,4363,fi,JJ,I-GENRE
37953,4363,movie,NN,O
37954,4363,from,IN,O
37955,4363,the,DT,O
37956,4363,2000,CD,B-YEAR
37957,4363,s,NN,I-YEAR
37958,4364,can,MD,O
37959,4364,you,PRP,O
37960,4364,give,VB,O
37961,4364,me,PRP,O
37962,4364,a,DT,O
37963,4364,list,NN,O
37964,4364,of,IN,O
37965,4364,all,DT,O
37966,4364,pg,JJ,B-RATING
37967,4364,war,NN,B-GENRE
37968,4364,movies,NNS,O
37969,4365,can,MD,O
37970,4365,you,PRP,O
37971,4365,help,VB,O
37972,4365,me,PRP,O
37973,4365,find,VB,O
37974,4365,a,DT,O
37975,4365,1960,CD,B-YEAR
37976,4365,s,NN,I-YEAR
37977,4365,drama,NN,B-GENRE
37978,4365,starring,VBG,O
37979,4365,timothy,JJ,B-ACTOR
37980,4365,dalton,NN,I-ACTOR
37981,4366,can,MD,O
37982,4366,you,PRP,O
37983,4366,help,VB,O
37984,4366,me,PRP,O
37985,4366,find,VB,O
37986,4366,a,DT,O
37987,4366,pg,JJ,B-RATING
37988,4366,13,CD,I-RATING
37989,4366,movie,NN,O
37990,4366,starring,VBG,O
37991,4366,brad,NN,B-ACTOR
37992,4366,johnson,NN,I-ACTOR
37993,4366,in,IN,O
37994,4366,the,DT,O
37995,4366,2000,CD,B-YEAR
37996,4366,s,NN,I-YEAR
37997,4366,that,WDT,O
37998,4366,has,VBZ,O
37999,4366,good,JJ,B-RATINGS_AVERAGE
38000,4366,ratings,NNS,I-RATINGS_AVERAGE
38001,4367,can,MD,O
38002,4367,you,PRP,O
38003,4367,help,VB,O
38004,4367,me,PRP,O
38005,4367,find,VB,O
38006,4367,a,DT,O
38007,4367,comedy,NN,B-GENRE
38008,4367,that,WDT,O
38009,4367,got,VBD,O
38010,4367,six,CD,B-RATINGS_AVERAGE
38011,4367,stars,NNS,I-RATINGS_AVERAGE
38012,4367,from,IN,O
38013,4367,the,DT,O
38014,4367,last,JJ,B-YEAR
38015,4367,seven,CD,I-YEAR
38016,4367,years,NNS,I-YEAR
38017,4367,directed,VBN,O
38018,4367,by,IN,O
38019,4367,james,NNS,B-DIRECTOR
38020,4367,p,JJ,I-DIRECTOR
38021,4367,lay,VBD,I-DIRECTOR
38022,4368,can,MD,O
38023,4368,you,PRP,O
38024,4368,help,VB,O
38025,4368,me,PRP,O
38026,4368,find,VB,O
38027,4368,a,DT,O
38028,4368,decent,JJ,B-RATINGS_AVERAGE
38029,4368,r,NN,B-RATING
38030,4368,rated,VBN,O
38031,4368,action,NN,B-GENRE
38032,4368,film,NN,O
38033,4368,that,WDT,O
38034,4368,was,VBD,O
38035,4368,made,VBN,O
38036,4368,this,DT,B-YEAR
38037,4368,year,NN,I-YEAR
38038,4368,about,IN,O
38039,4368,the,DT,O
38040,4368,cia,NN,B-PLOT
38041,4369,can,MD,O
38042,4369,you,PRP,O
38043,4369,help,VB,O
38044,4369,me,PRP,O
38045,4369,find,VB,O
38046,4369,a,DT,O
38047,4369,movie,NN,O
38048,4369,made,VBN,O
38049,4369,in,IN,O
38050,4369,the,DT,O
38051,4369,past,JJ,B-YEAR
38052,4369,four,CD,I-YEAR
38053,4369,years,NNS,I-YEAR
38054,4369,with,IN,O
38055,4369,dean,NN,B-ACTOR
38056,4369,cain,NN,I-ACTOR
38057,4369,that,WDT,O
38058,4369,has,VBZ,O
38059,4369,a,DT,O
38060,4369,rating,NN,O
38061,4369,of,IN,O
38062,4369,r,NN,B-RATING
38063,4370,can,MD,O
38064,4370,you,PRP,O
38065,4370,help,VB,O
38066,4370,me,PRP,O
38067,4370,find,VB,O
38068,4370,an,DT,O
38069,4370,average,JJ,B-RATINGS_AVERAGE
38070,4370,adventure,NN,B-GENRE
38071,4370,movie,NN,O
38072,4371,can,MD,O
38073,4371,you,PRP,O
38074,4371,help,VB,O
38075,4371,me,PRP,O
38076,4371,find,VB,O
38077,4371,the,DT,O
38078,4371,pg,NN,B-RATING
38079,4371,rated,VBN,O
38080,4371,biography,NN,B-GENRE
38081,4371,which,WDT,O
38082,4371,starred,VBD,O
38083,4371,jack,NN,B-ACTOR
38084,4371,wagner,NN,I-ACTOR
38085,4371,in,IN,O
38086,4371,2010,CD,B-YEAR
38087,4372,can,MD,O
38088,4372,you,PRP,O
38089,4372,help,VB,O
38090,4372,me,PRP,O
38091,4372,remember,VB,O
38092,4372,the,DT,O
38093,4372,name,NN,O
38094,4372,of,IN,O
38095,4372,this,DT,O
38096,4372,movie,NN,O
38097,4372,that,WDT,O
38098,4372,sounds,VBZ,O
38099,4372,something,NN,O
38100,4372,like,IN,O
38101,4372,sundays,NNS,B-TITLE
38102,4372,at,IN,I-TITLE
38103,4372,tiffanys,NN,I-TITLE
38104,4373,can,MD,O
38105,4373,you,PRP,O
38106,4373,list,VB,O
38107,4373,all,DT,O
38108,4373,pg,JJ,B-RATING
38109,4373,13,CD,I-RATING
38110,4373,must,MD,B-RATINGS_AVERAGE
38111,4373,see,VB,I-RATINGS_AVERAGE
38112,4373,sport,NN,B-GENRE
38113,4373,movies,NNS,O
38114,4373,that,WDT,O
38115,4373,were,VBD,O
38116,4373,filmed,VBN,O
38117,4373,in,IN,O
38118,4373,the,DT,O
38119,4373,past,JJ,B-YEAR
38120,4373,seven,CD,I-YEAR
38121,4373,decades,NNS,I-YEAR
38122,4374,can,MD,O
38123,4374,you,PRP,O
38124,4374,list,VB,O
38125,4374,all,DT,O
38126,4374,romance,NN,B-GENRE
38127,4374,movies,NNS,O
38128,4374,filmed,VBN,O
38129,4374,in,IN,O
38130,4374,the,DT,O
38131,4374,past,JJ,B-YEAR
38132,4374,nine,CD,I-YEAR
38133,4374,years,NNS,I-YEAR
38134,4375,can,MD,O
38135,4375,you,PRP,O
38136,4375,name,VB,O
38137,4375,a,DT,O
38138,4375,documentary,JJ,B-GENRE
38139,4375,movie,NN,O
38140,4375,in,IN,O
38141,4375,2000,CD,B-YEAR
38142,4375,thats,NNS,O
38143,4375,rated,VBN,O
38144,4375,r,NN,B-RATING
38145,4375,rating,NN,O
38146,4376,can,MD,O
38147,4376,you,PRP,O
38148,4376,name,VB,O
38149,4376,a,DT,O
38150,4376,fantasy,NN,B-GENRE
38151,4376,film,NN,O
38152,4376,rated,VBD,O
38153,4376,pg,JJ,B-RATING
38154,4376,13,CD,I-RATING
38155,4376,directed,VBN,O
38156,4376,by,IN,O
38157,4376,frank,JJ,B-DIRECTOR
38158,4376,capra,NN,I-DIRECTOR
38159,4377,can,MD,O
38160,4377,you,PRP,O
38161,4377,name,VB,O
38162,4377,an,DT,O
38163,4377,animated,JJ,B-GENRE
38164,4377,movie,NN,O
38165,4377,with,IN,O
38166,4377,gary,JJ,B-ACTOR
38167,4377,cooper,NN,I-ACTOR
38168,4377,from,IN,O
38169,4377,the,DT,O
38170,4377,1970,CD,B-YEAR
38171,4377,s,NN,I-YEAR
38172,4378,can,MD,O
38173,4378,you,PRP,O
38174,4378,name,VB,O
38175,4378,any,DT,O
38176,4378,films,NNS,O
38177,4378,by,IN,O
38178,4378,director,NN,O
38179,4378,roman,NN,B-DIRECTOR
38180,4378,polanski,NN,I-DIRECTOR
38181,4379,can,MD,O
38182,4379,you,PRP,O
38183,4379,name,VB,O
38184,4379,some,DT,O
38185,4379,mediocre,NN,B-RATINGS_AVERAGE
38186,4379,sci,VBD,B-GENRE
38187,4379,fi,JJ,I-GENRE
38188,4379,movies,NNS,O
38189,4379,from,IN,O
38190,4379,the,DT,O
38191,4379,1970,CD,B-YEAR
38192,4379,s,NN,I-YEAR
38193,4380,can,MD,O
38194,4380,you,PRP,O
38195,4380,please,VB,O
38196,4380,make,VB,O
38197,4380,a,DT,O
38198,4380,list,NN,O
38199,4380,of,IN,O
38200,4380,funny,JJ,B-GENRE
38201,4380,movies,NNS,O
38202,4380,that,WDT,O
38203,4380,came,VBD,O
38204,4380,out,RP,O
38205,4380,in,IN,O
38206,4380,the,DT,O
38207,4380,1990,CD,B-YEAR
38208,4380,s,NN,I-YEAR
38209,4381,can,MD,O
38210,4381,you,PRP,O
38211,4381,please,VB,O
38212,4381,provide,VB,O
38213,4381,a,DT,O
38214,4381,list,NN,O
38215,4381,of,IN,O
38216,4381,stanley,JJ,B-DIRECTOR
38217,4381,kubrick,NN,I-DIRECTOR
38218,4381,movies,NNS,O
38219,4382,can,MD,O
38220,4382,you,PRP,O
38221,4382,please,VB,O
38222,4382,provide,VB,O
38223,4382,a,DT,O
38224,4382,list,NN,O
38225,4382,of,IN,O
38226,4382,all,DT,O
38227,4382,movies,NNS,O
38228,4382,that,WDT,O
38229,4382,tom,VBP,B-ACTOR
38230,4382,cruise,NN,I-ACTOR
38231,4382,was,VBD,O
38232,4382,in,IN,O
38233,4383,can,MD,O
38234,4383,you,PRP,O
38235,4383,please,VB,O
38236,4383,provide,VB,O
38237,4383,a,DT,O
38238,4383,list,NN,O
38239,4383,of,IN,O
38240,4383,film,NN,B-GENRE
38241,4383,noir,NN,I-GENRE
38242,4383,movies,NNS,O
38243,4383,made,VBN,O
38244,4383,in,IN,O
38245,4383,the,DT,O
38246,4383,2000,CD,B-YEAR
38247,4383,s,NN,I-YEAR
38248,4384,can,MD,O
38249,4384,you,PRP,O
38250,4384,please,VB,O
38251,4384,provide,VB,O
38252,4384,a,DT,O
38253,4384,list,NN,O
38254,4384,of,IN,O
38255,4384,movies,NNS,O
38256,4384,that,WDT,O
38257,4384,clint,VBP,B-DIRECTOR
38258,4384,eastwood,NN,I-DIRECTOR
38259,4384,directed,VBD,O
38260,4385,can,MD,O
38261,4385,you,PRP,O
38262,4385,please,VB,O
38263,4385,provide,VB,O
38264,4385,a,DT,O
38265,4385,list,NN,O
38266,4385,of,IN,O
38267,4385,movies,NNS,O
38268,4385,that,WDT,O
38269,4385,edward,VBP,B-ACTOR
38270,4385,norton,NN,I-ACTOR
38271,4385,has,VBZ,O
38272,4385,been,VBN,O
38273,4385,in,IN,O
38274,4386,can,MD,O
38275,4386,you,PRP,O
38276,4386,please,VB,O
38277,4386,provide,VB,O
38278,4386,a,DT,O
38279,4386,list,NN,O
38280,4386,of,IN,O
38281,4386,movies,NNS,O
38282,4386,that,WDT,O
38283,4386,orson,VBP,B-DIRECTOR
38284,4386,welles,NNS,I-DIRECTOR
38285,4386,directed,VBD,O
38286,4387,can,MD,O
38287,4387,you,PRP,O
38288,4387,please,VB,O
38289,4387,provide,VB,O
38290,4387,a,DT,O
38291,4387,list,NN,O
38292,4387,of,IN,O
38293,4387,movies,NNS,O
38294,4387,which,WDT,O
38295,4387,liam,VBP,B-ACTOR
38296,4387,neeson,JJ,I-ACTOR
38297,4387,played,VBD,O
38298,4387,a,DT,O
38299,4387,role,NN,O
38300,4387,in,IN,O
38301,4388,can,MD,O
38302,4388,you,PRP,O
38303,4388,please,VB,O
38304,4388,recommend,VB,O
38305,4388,a,DT,O
38306,4388,good,JJ,O
38307,4388,thriller,NN,B-GENRE
38308,4389,can,MD,O
38309,4389,you,PRP,O
38310,4389,provide,VB,O
38311,4389,a,DT,O
38312,4389,list,NN,O
38313,4389,of,IN,O
38314,4389,independent,JJ,B-GENRE
38315,4389,films,NNS,O
38316,4389,by,IN,O
38317,4389,quentin,NN,B-DIRECTOR
38318,4389,tarantino,NN,I-DIRECTOR
38319,4390,can,MD,O
38320,4390,you,PRP,O
38321,4390,recall,VB,O
38322,4390,whether,IN,O
38323,4390,there,EX,O
38324,4390,was,VBD,O
38325,4390,a,DT,O
38326,4390,1940,CD,B-YEAR
38327,4390,romance,NN,B-GENRE
38328,4390,directed,VBN,O
38329,4390,by,IN,O
38330,4390,derek,JJ,B-DIRECTOR
38331,4390,hoffman,NN,I-DIRECTOR
38332,4390,that,WDT,O
38333,4390,was,VBD,O
38334,4390,unrated,VBN,B-RATING
38335,4390,by,IN,O
38336,4390,the,DT,O
38337,4390,production,NN,O
38338,4390,code,NN,O
38339,4390,but,CC,O
38340,4390,was,VBD,O
38341,4390,rated,VBN,O
38342,4390,four,CD,B-RATINGS_AVERAGE
38343,4390,stars,NNS,I-RATINGS_AVERAGE
38344,4390,by,IN,O
38345,4390,everyone,NN,O
38346,4390,else,RB,O
38347,4391,can,MD,O
38348,4391,you,PRP,O
38349,4391,recommend,VB,O
38350,4391,a,DT,O
38351,4391,1970,CD,B-YEAR
38352,4391,s,NN,I-YEAR
38353,4391,romantic,JJ,B-GENRE
38354,4391,drama,NN,I-GENRE
38355,4391,with,IN,O
38356,4391,a,DT,O
38357,4391,plot,NN,O
38358,4391,about,IN,O
38359,4391,tragic,JJ,B-PLOT
38360,4391,love,NN,I-PLOT
38361,4391,that,WDT,O
38362,4391,is,VBZ,O
38363,4391,rated,VBN,O
38364,4391,r,NN,B-RATING
38365,4391,or,CC,O
38366,4391,less,JJR,O
38367,4392,can,MD,O
38368,4392,you,PRP,O
38369,4392,recommend,VB,O
38370,4392,a,DT,O
38371,4392,pg,NN,B-RATING
38372,4392,13,CD,I-RATING
38373,4392,spaghetti,JJ,B-GENRE
38374,4392,western,JJ,I-GENRE
38375,4392,form,NN,O
38376,4392,mexico,NN,B-PLOT
38377,4392,that,WDT,O
38378,4392,has,VBZ,O
38379,4392,been,VBN,O
38380,4392,rated,VBN,O
38381,4392,six,CD,B-RATINGS_AVERAGE
38382,4392,stars,NNS,I-RATINGS_AVERAGE
38383,4392,and,CC,I-RATINGS_AVERAGE
38384,4392,above,VB,I-RATINGS_AVERAGE
38385,4393,can,MD,O
38386,4393,you,PRP,O
38387,4393,recommend,VB,O
38388,4393,a,DT,O
38389,4393,crime,NN,B-GENRE
38390,4393,movie,NN,O
38391,4393,involving,VBG,O
38392,4393,murders,NNS,B-PLOT
38393,4394,can,MD,O
38394,4394,you,PRP,O
38395,4394,recommend,VB,O
38396,4394,a,DT,O
38397,4394,crime,NN,B-GENRE
38398,4394,movie,NN,O
38399,4395,can,MD,O
38400,4395,you,PRP,O
38401,4395,recommend,VB,O
38402,4395,a,DT,O
38403,4395,science,NN,B-GENRE
38404,4395,fiction,NN,I-GENRE
38405,4395,film,NN,O
38406,4395,directed,VBN,O
38407,4395,by,IN,O
38408,4395,eugene,NN,B-DIRECTOR
38409,4395,levy,NN,I-DIRECTOR
38410,4395,that,WDT,O
38411,4395,is,VBZ,O
38412,4395,rated,VBN,O
38413,4395,nc,JJ,B-RATING
38414,4395,17,CD,I-RATING
38415,4396,can,MD,O
38416,4396,you,PRP,O
38417,4396,recommend,VB,O
38418,4396,an,DT,O
38419,4396,nc,JJ,B-RATING
38420,4396,17,CD,I-RATING
38421,4396,rated,VBN,O
38422,4396,action,NN,B-GENRE
38423,4396,movie,NN,O
38424,4397,can,MD,O
38425,4397,you,PRP,O
38426,4397,recommend,VB,O
38427,4397,an,DT,O
38428,4397,oliver,NN,B-DIRECTOR
38429,4397,stone,NN,I-DIRECTOR
38430,4397,mystery,NN,B-GENRE
38431,4397,movie,NN,O
38432,4397,from,IN,O
38433,4397,the,DT,O
38434,4397,1990,CD,B-YEAR
38435,4397,s,NN,I-YEAR
38436,4398,can,MD,O
38437,4398,you,PRP,O
38438,4398,recommend,VB,O
38439,4398,an,DT,O
38440,4398,r,NN,B-RATING
38441,4398,rated,VBN,O
38442,4398,adventure,JJ,B-GENRE
38443,4398,movie,NN,O
38444,4398,that,WDT,O
38445,4398,has,VBZ,B-RATINGS_AVERAGE
38446,4398,excellent,JJ,I-RATINGS_AVERAGE
38447,4398,ratings,NNS,I-RATINGS_AVERAGE
38448,4399,can,MD,O
38449,4399,you,PRP,O
38450,4399,recommend,VB,O
38451,4399,any,DT,O
38452,4399,critically,RB,B-RATINGS_AVERAGE
38453,4399,acclaimed,VBN,I-RATINGS_AVERAGE
38454,4399,r,NN,B-RATING
38455,4399,rated,VBN,O
38456,4399,romance,NN,B-GENRE
38457,4399,films,NNS,O
38458,4400,can,MD,O
38459,4400,you,PRP,O
38460,4400,recommend,VB,O
38461,4400,any,DT,O
38462,4400,psychological,JJ,B-GENRE
38463,4400,dramas,NN,I-GENRE
38464,4401,can,MD,O
38465,4401,you,PRP,O
38466,4401,remember,VB,O
38467,4401,the,DT,O
38468,4401,title,NN,O
38469,4401,to,TO,O
38470,4401,a,DT,O
38471,4401,pg,NN,B-RATING
38472,4401,13,CD,I-RATING
38473,4401,thriller,NN,B-GENRE
38474,4401,movie,NN,O
38475,4401,that,WDT,O
38476,4401,david,VBZ,B-ACTOR
38477,4401,arquette,NN,I-ACTOR
38478,4401,played,VBD,O
38479,4401,in,IN,O
38480,4401,during,IN,O
38481,4401,the,DT,O
38482,4401,1980,CD,B-YEAR
38483,4401,s,NN,I-YEAR
38484,4401,that,IN,O
38485,4401,most,JJS,O
38486,4401,viewers,NNS,O
38487,4401,gave,VBD,O
38488,4401,at,IN,O
38489,4401,least,JJS,O
38490,4401,an,DT,O
38491,4401,average,NN,B-RATINGS_AVERAGE
38492,4401,rating,NN,O
38493,4402,can,MD,O
38494,4402,you,PRP,O
38495,4402,show,VB,O
38496,4402,me,PRP,O
38497,4402,where,WRB,O
38498,4402,i,NN,O
38499,4402,might,MD,O
38500,4402,find,VB,O
38501,4402,a,DT,O
38502,4402,pg,NN,B-RATING
38503,4402,13,CD,I-RATING
38504,4402,crime,NN,B-GENRE
38505,4402,film,NN,O
38506,4402,about,IN,O
38507,4402,a,DT,O
38508,4402,murder,NN,B-PLOT
38509,4402,trial,NN,I-PLOT
38510,4402,filmed,VBN,O
38511,4402,in,IN,O
38512,4402,the,DT,O
38513,4402,past,JJ,B-YEAR
38514,4402,three,CD,I-YEAR
38515,4402,decades,NNS,I-YEAR
38516,4403,can,MD,O
38517,4403,you,PRP,O
38518,4403,suggest,VB,O
38519,4403,a,DT,O
38520,4403,pg,NN,B-RATING
38521,4403,13,CD,I-RATING
38522,4403,sci,NN,B-GENRE
38523,4403,fi,JJ,I-GENRE
38524,4403,movie,NN,O
38525,4403,that,WDT,O
38526,4403,revolves,VBZ,O
38527,4403,around,IN,O
38528,4403,a,DT,O
38529,4403,female,JJ,B-PLOT
38530,4403,warrior,NN,I-PLOT
38531,4404,can,MD,O
38532,4404,you,PRP,O
38533,4404,suggest,VB,O
38534,4404,a,DT,O
38535,4404,good,JJ,O
38536,4404,crime,NN,B-GENRE
38537,4404,film,NN,O
38538,4404,with,IN,O
38539,4404,a,DT,O
38540,4404,pg,NN,B-RATING
38541,4404,rating,NN,O
38542,4405,can,MD,O
38543,4405,you,PRP,O
38544,4405,suggest,VB,O
38545,4405,a,DT,O
38546,4405,horror,NN,B-GENRE
38547,4405,movie,NN,O
38548,4405,with,IN,O
38549,4405,clark,NN,B-ACTOR
38550,4405,gable,NN,I-ACTOR
38551,4405,in,IN,O
38552,4405,it,PRP,O
38553,4406,can,MD,O
38554,4406,you,PRP,O
38555,4406,suggest,VB,O
38556,4406,a,DT,O
38557,4406,mediocre,NN,B-RATINGS_AVERAGE
38558,4406,1970,CD,B-YEAR
38559,4406,horror,NN,B-GENRE
38560,4406,movie,NN,O
38561,4406,directed,VBN,O
38562,4406,by,IN,O
38563,4406,ralph,NN,B-DIRECTOR
38564,4406,levy,NN,I-DIRECTOR
38565,4407,can,MD,O
38566,4407,you,PRP,O
38567,4407,suggest,VB,O
38568,4407,a,DT,O
38569,4407,musical,JJ,B-GENRE
38570,4408,can,MD,O
38571,4408,you,PRP,O
38572,4408,tell,VB,O
38573,4408,me,PRP,O
38574,4408,about,IN,O
38575,4408,a,DT,O
38576,4408,mystery,NN,B-GENRE
38577,4408,movie,NN,O
38578,4408,from,IN,O
38579,4408,within,IN,O
38580,4408,the,DT,O
38581,4408,last,JJ,B-YEAR
38582,4408,five,CD,I-YEAR
38583,4408,decades,NNS,I-YEAR
38584,4409,can,MD,O
38585,4409,you,PRP,O
38586,4409,tell,VB,O
38587,4409,me,PRP,O
38588,4409,about,IN,O
38589,4409,an,DT,O
38590,4409,r,NN,B-RATING
38591,4409,rated,VBN,O
38592,4409,film,NN,B-GENRE
38593,4409,noir,NN,I-GENRE
38594,4409,from,IN,O
38595,4409,the,DT,O
38596,4409,1940,CD,B-YEAR
38597,4409,s,NN,I-YEAR
38598,4409,by,IN,O
38599,4409,william,NN,B-DIRECTOR
38600,4409,wesley,NN,I-DIRECTOR
38601,4410,can,MD,O
38602,4410,you,PRP,O
38603,4410,tell,VB,O
38604,4410,me,PRP,O
38605,4410,any,DT,O
38606,4410,comedy,NN,B-GENRE
38607,4410,involving,VBG,O
38608,4410,vulgarity,NN,B-PLOT
38609,4410,in,IN,O
38610,4410,the,DT,O
38611,4410,plot,NN,O
38612,4410,rated,VBD,O
38613,4410,pg,JJ,B-RATING
38614,4410,with,IN,O
38615,4410,a,DT,O
38616,4410,highly,RB,B-RATINGS_AVERAGE
38617,4410,rated,VBN,I-RATINGS_AVERAGE
38618,4410,rating,NN,O
38619,4411,can,MD,O
38620,4411,you,PRP,O
38621,4411,tell,VB,O
38622,4411,me,PRP,O
38623,4411,if,IN,O
38624,4411,you,PRP,O
38625,4411,have,VBP,O
38626,4411,an,DT,O
38627,4411,r,NN,B-RATING
38628,4411,rated,VBN,O
38629,4411,biography,NN,B-GENRE
38630,4411,that,WDT,O
38631,4411,was,VBD,O
38632,4411,filmed,VBN,O
38633,4411,in,IN,O
38634,4411,the,DT,O
38635,4411,last,JJ,B-YEAR
38636,4411,seven,CD,I-YEAR
38637,4411,decades,NNS,I-YEAR
38638,4411,starring,VBG,O
38639,4411,vivica,NN,B-ACTOR
38640,4411,a,DT,I-ACTOR
38641,4411,fox,NN,I-ACTOR
38642,4412,can,MD,O
38643,4412,you,PRP,O
38644,4412,tell,VB,O
38645,4412,me,PRP,O
38646,4412,if,IN,O
38647,4412,you,PRP,O
38648,4412,have,VBP,O
38649,4412,any,DT,O
38650,4412,pg,JJ,B-RATING
38651,4412,13,CD,I-RATING
38652,4412,fantasy,JJ,B-GENRE
38653,4412,movies,NNS,O
38654,4412,about,IN,O
38655,4412,elves,NNS,B-PLOT
38656,4412,starring,VBG,O
38657,4412,gene,NN,B-ACTOR
38658,4412,wilder,NN,I-ACTOR
38659,4412,that,WDT,O
38660,4412,was,VBD,O
38661,4412,given,VBN,O
38662,4412,nine,CD,B-RATINGS_AVERAGE
38663,4412,stars,NNS,I-RATINGS_AVERAGE
38664,4413,can,MD,O
38665,4413,you,PRP,O
38666,4413,tell,VB,O
38667,4413,me,PRP,O
38668,4413,more,RBR,O
38669,4413,about,IN,O
38670,4413,the,DT,O
38671,4413,movie,NN,O
38672,4413,repos,NN,B-TITLE
38673,4414,can,MD,O
38674,4414,you,PRP,O
38675,4414,tell,VB,O
38676,4414,me,PRP,O
38677,4414,the,DT,O
38678,4414,name,NN,O
38679,4414,of,IN,O
38680,4414,a,DT,O
38681,4414,thriller,NN,B-GENRE
38682,4414,featuring,VBG,O
38683,4414,debra,JJ,B-ACTOR
38684,4414,paget,NN,I-ACTOR
38685,4414,from,IN,O
38686,4414,the,DT,O
38687,4414,last,JJ,B-YEAR
38688,4414,five,CD,I-YEAR
38689,4414,years,NNS,I-YEAR
38690,4415,can,MD,O
38691,4415,you,PRP,O
38692,4415,tell,VB,O
38693,4415,me,PRP,O
38694,4415,where,WRB,O
38695,4415,i,NN,O
38696,4415,can,MD,O
38697,4415,find,VB,O
38698,4415,the,DT,O
38699,4415,movie,NN,O
38700,4415,her,PRP$,B-TITLE
38701,4415,only,JJ,I-TITLE
38702,4415,child,NN,I-TITLE
38703,4416,can,MD,O
38704,4416,you,PRP,O
38705,4416,tell,VB,O
38706,4416,me,PRP,O
38707,4416,where,WRB,O
38708,4416,to,TO,O
38709,4416,find,VB,O
38710,4416,an,DT,O
38711,4416,ok,JJ,B-RATINGS_AVERAGE
38712,4416,pg,NN,B-RATING
38713,4416,13,CD,I-RATING
38714,4416,movie,NN,O
38715,4416,from,IN,O
38716,4416,the,DT,O
38717,4416,year,NN,O
38718,4416,1940,CD,B-YEAR
38719,4416,about,IN,O
38720,4416,an,DT,O
38721,4416,erased,JJ,B-PLOT
38722,4416,memory,NN,I-PLOT
38723,4417,can,MD,O
38724,4417,you,PRP,O
38725,4417,think,VB,O
38726,4417,of,IN,O
38727,4417,a,DT,O
38728,4417,rated,VBN,O
38729,4417,r,NN,B-RATING
38730,4417,morgan,JJ,B-ACTOR
38731,4417,freeman,JJ,I-ACTOR
38732,4417,thriller,NN,B-GENRE
38733,4418,can,MD,O
38734,4418,you,PRP,O
38735,4418,think,VB,O
38736,4418,of,IN,O
38737,4418,any,DT,O
38738,4418,examples,NNS,O
38739,4418,of,IN,O
38740,4418,audience,NN,O
38741,4418,manipulation,NN,B-PLOT
38742,4418,along,IN,O
38743,4418,the,DT,O
38744,4418,lines,NNS,O
38745,4418,of,IN,O
38746,4418,the,DT,O
38747,4418,recent,JJ,O
38748,4418,work,NN,O
38749,4418,of,IN,O
38750,4418,olivier,JJR,B-DIRECTOR
38751,4418,megaton,NN,I-DIRECTOR
38752,4418,from,IN,O
38753,4418,1980,CD,B-YEAR
38754,4418,or,CC,O
38755,4418,earlier,JJR,O
38756,4419,can,MD,O
38757,4419,you,PRP,O
38758,4419,think,VB,O
38759,4419,of,IN,O
38760,4419,some,DT,O
38761,4419,julie,NN,B-ACTOR
38762,4419,delpy,NN,I-ACTOR
38763,4419,movies,NNS,O
38764,4420,charles,NNS,B-DIRECTOR
38765,4420,adler,RB,I-DIRECTOR
38766,4420,directed,VBD,O
38767,4420,an,DT,O
38768,4420,nc,JJ,B-RATING
38769,4420,17,CD,I-RATING
38770,4420,adventure,NN,B-GENRE
38771,4420,movie,NN,O
38772,4420,in,IN,O
38773,4420,the,DT,O
38774,4420,1970,CD,B-YEAR
38775,4420,s,NN,I-YEAR
38776,4421,chase,NN,B-ACTOR
38777,4421,masterson,NN,I-ACTOR
38778,4421,starred,VBD,O
38779,4421,in,IN,O
38780,4421,a,DT,O
38781,4421,pg,NN,B-RATING
38782,4421,13,CD,I-RATING
38783,4421,mockumentary,NN,B-GENRE
38784,4421,that,WDT,O
38785,4421,came,VBD,O
38786,4421,out,RP,O
38787,4421,in,IN,O
38788,4421,1980,CD,B-YEAR
38789,4422,christian,JJ,B-ACTOR
38790,4422,bale,NN,I-ACTOR
38791,4422,appeared,VBD,O
38792,4422,in,IN,O
38793,4422,a,DT,O
38794,4422,r,NN,B-RATING
38795,4422,rated,VBN,O
38796,4422,war,NN,B-GENRE
38797,4422,movie,NN,O
38798,4422,produced,VBD,O
38799,4422,some,DT,O
38800,4422,time,NN,O
38801,4422,in,IN,O
38802,4422,the,DT,O
38803,4422,last,JJ,B-YEAR
38804,4422,decade,NN,I-YEAR
38805,4422,that,IN,O
38806,4422,my,PRP$,O
38807,4422,friends,NNS,O
38808,4422,thought,VBN,O
38809,4422,was,VBD,O
38810,4422,all,DT,B-RATINGS_AVERAGE
38811,4422,right,JJ,I-RATINGS_AVERAGE
38812,4422,do,VBP,O
38813,4422,you,PRP,O
38814,4422,know,VB,O
38815,4422,the,DT,O
38816,4422,title,NN,O
38817,4423,could,MD,O
38818,4423,i,VB,O
38819,4423,get,VB,O
38820,4423,a,DT,O
38821,4423,pg,NN,B-RATING
38822,4423,13,CD,I-RATING
38823,4423,science,NN,B-GENRE
38824,4423,fiction,NN,I-GENRE
38825,4423,film,NN,O
38826,4423,that,WDT,O
38827,4423,was,VBD,O
38828,4423,highly,RB,B-RATINGS_AVERAGE
38829,4423,rated,VBN,I-RATINGS_AVERAGE
38830,4423,from,IN,O
38831,4423,the,DT,O
